"site_id","order_id","payload_id","pricing_plant_id","quantity","payload_event_batch_start_time","payload_event_batch_end_time","payload_event_departure_time","payload_event_arrival_time","payload_event_pouring_start_time","payload_event_pouring_finish_time","payload_event_wash_time","payload_event_to_plant_time","payload_event_at_plant_time","pour_lat","pour_long"
"7a7b13ad-e08f-440e-98ae-00358447798b","94d4fe89-943e-4198-a5d7-235ba62ed630","392e2056-1eea-4a58-8e19-85f71a183104","964ee7a6-4e49-4aad-8768-1fabf85966eb","10.00","2022-06-15 19:15:00.000","2022-06-15 19:20:10.000","2022-06-15 19:24:28.000","2022-06-15 19:54:03.000","2022-06-15 19:59:34.000","2022-06-15 20:04:35.000","2022-06-15 20:04:35.000","2022-06-15 20:46:05.000","2022-06-15 21:23:45.000",,
"7a7b13ad-e08f-440e-98ae-00358447798b","94d4fe89-943e-4198-a5d7-235ba62ed630","69d715d3-41fa-4085-8721-bfd586bf4129","964ee7a6-4e49-4aad-8768-1fabf85966eb","10.00","2022-06-15 18:39:37.000","2022-06-15 18:44:48.000","2022-06-15 19:09:39.000","2022-06-15 19:42:25.000","2022-06-15 19:46:37.000","2022-06-15 19:54:29.000","2022-06-15 19:54:29.000","2022-06-15 20:00:22.000","2022-06-15 20:42:30.000","42.350043","-71.101844"
"7a7b13ad-e08f-440e-98ae-00358447798b","44b21f71-1f3b-4798-b6d7-71c2fbfa1fb8","1757fbab-38cd-4aa6-ba6e-6edf85d3c62d","964ee7a6-4e49-4aad-8768-1fabf85966eb","6.00","2022-03-09 16:05:23.000","2022-03-09 16:09:01.000","2022-03-09 16:16:01.000","2022-03-09 16:40:55.000","2022-03-09 16:53:27.000","2022-03-09 17:42:24.000","2022-03-09 17:42:24.000","2022-03-09 18:03:34.000","2022-03-09 18:26:43.000","42.349709","-71.103660"
"7a7b13ad-e08f-440e-98ae-00358447798b","ae44069e-b802-4b3b-a2d4-d2f33583299e","05eae5d5-6a0c-4909-8e66-12393502dba9","964ee7a6-4e49-4aad-8768-1fabf85966eb","4.00","2022-08-08 16:12:43.000","2022-08-08 16:17:31.000","2022-08-08 16:22:50.000","2022-08-08 16:50:13.000","2022-08-08 16:56:10.000","2022-08-08 17:21:48.000","2022-08-08 17:21:48.000","2022-08-08 17:39:35.000","2022-08-08 18:22:40.000","42.350198","-71.103416"
"7a7b13ad-e08f-440e-98ae-00358447798b","ae44069e-b802-4b3b-a2d4-d2f33583299e","2fd8cfdb-8a7b-405c-915f-a4509313f252","964ee7a6-4e49-4aad-8768-1fabf85966eb","11.00","2022-08-08 10:56:24.000","2022-08-08 11:01:09.000","2022-08-08 11:15:56.000","2022-08-08 11:42:23.000","2022-08-08 12:37:31.000","2022-08-08 13:25:54.000","2022-08-08 13:25:54.000","2022-08-08 13:51:00.000","2022-08-08 14:18:17.000","42.350424","-71.103150"
"7a7b13ad-e08f-440e-98ae-00358447798b","ae44069e-b802-4b3b-a2d4-d2f33583299e","1c739a9b-a7cb-4fa8-83e7-cdef784b5344","964ee7a6-4e49-4aad-8768-1fabf85966eb","11.00","2022-08-08 10:19:54.000","2022-08-08 10:25:23.000","2022-08-08 10:41:15.000","2022-08-08 11:12:36.000","2022-08-08 11:47:08.000","2022-08-08 12:16:51.000","2022-08-08 12:16:51.000","2022-08-08 12:32:42.000","2022-08-08 13:00:35.000","42.350056","-71.103162"
"7a7b13ad-e08f-440e-98ae-00358447798b","ae44069e-b802-4b3b-a2d4-d2f33583299e","472670f6-1489-4f50-85ac-f95bebbca1fc","964ee7a6-4e49-4aad-8768-1fabf85966eb","11.00","2022-08-08 13:00:14.000","2022-08-08 13:05:32.000","2022-08-08 13:14:54.000","2022-08-08 13:48:05.000","2022-08-08 14:01:34.000","2022-08-08 14:24:21.000","2022-08-08 14:24:21.000","2022-08-08 15:34:37.000","2022-08-08 16:03:20.000","42.349529","-71.103518"
"7a7b13ad-e08f-440e-98ae-00358447798b","1e2625db-53c4-4bb4-8d11-7264a9c381ba","1173af7e-afae-43dc-b266-cc85177db103","964ee7a6-4e49-4aad-8768-1fabf85966eb","9.00","2022-08-04 16:18:41.000","2022-08-04 16:27:18.000","2022-08-04 16:35:25.000","2022-08-04 17:06:10.000","2022-08-04 17:23:01.000","2022-08-04 17:31:06.000","2022-08-04 17:31:06.000","2022-08-04 17:39:47.000","2022-08-04 18:08:37.000","42.350208","-71.102721"
"7a7b13ad-e08f-440e-98ae-00358447798b","1e2625db-53c4-4bb4-8d11-7264a9c381ba","35477a6d-8ac8-4199-b359-21ded2afa9ae","964ee7a6-4e49-4aad-8768-1fabf85966eb","9.00","2022-08-04 16:36:11.000","2022-08-04 16:41:11.000","2022-08-04 16:48:38.000","2022-08-04 17:14:38.000","2022-08-04 17:38:32.000","2022-08-04 18:00:03.000","2022-08-04 18:00:03.000","2022-08-04 18:19:30.000","2022-08-04 18:50:13.000",,
"7a7b13ad-e08f-440e-98ae-00358447798b","1e2625db-53c4-4bb4-8d11-7264a9c381ba","1a0ba86e-e3ca-4293-8fbb-aba05710d13f","964ee7a6-4e49-4aad-8768-1fabf85966eb","9.00","2022-08-04 15:30:39.000","2022-08-04 15:36:42.000","2022-08-04 15:53:54.000","2022-08-04 16:26:15.000","2022-08-04 16:54:10.000",,"2022-08-04 17:23:53.000","2022-08-04 17:23:57.000","2022-08-04 17:24:01.000",,
"7a7b13ad-e08f-440e-98ae-00358447798b","1e2625db-53c4-4bb4-8d11-7264a9c381ba","b3a2b657-353e-4e26-a38f-252b8e97bcd0","964ee7a6-4e49-4aad-8768-1fabf85966eb","9.00","2022-08-04 15:53:08.000","2022-08-04 16:01:05.000","2022-08-04 16:09:13.000","2022-08-04 16:45:33.000","2022-08-04 17:03:17.000","2022-08-04 17:16:26.000","2022-08-04 17:16:26.000","2022-08-04 17:33:48.000","2022-08-04 18:39:54.000","42.349952","-71.102316"
"7a7b13ad-e08f-440e-98ae-00358447798b","b432e708-7851-4542-b4a4-6ee8599bf002","a984c564-9105-4a8f-a65e-fbf59e0a242f","bee71a1d-573f-4aee-ba50-4438524b0c49","7.00","2022-09-07 15:22:51.000","2022-09-07 15:29:10.000","2022-09-07 15:40:47.000","2022-09-07 16:19:16.000","2022-09-07 16:39:55.000","2022-09-07 16:56:54.000","2022-09-07 16:56:54.000","2022-09-07 17:16:26.000","2022-09-07 17:54:22.000","42.350218","-71.103216"
"7a7b13ad-e08f-440e-98ae-00358447798b","ff630a4b-ccc4-44f3-a2aa-b31a5dffb250","748d6fbc-9526-4ee0-940f-c96cc5becc03","964ee7a6-4e49-4aad-8768-1fabf85966eb","11.00","2022-10-07 15:22:00.000","2022-10-07 15:29:07.000","2022-10-07 15:35:57.000","2022-10-07 16:13:41.000","2022-10-07 16:42:09.000","2022-10-07 16:51:57.000","2022-10-07 16:51:57.000","2022-10-07 17:04:27.000","2022-10-07 17:41:34.000",,
"7a7b13ad-e08f-440e-98ae-00358447798b","0926b7b3-cb5b-49d4-8489-76f275d1b68d","0cc6e26a-c75f-4378-9ded-2bcf31d7cf84","964ee7a6-4e49-4aad-8768-1fabf85966eb","4.00","2022-02-04 12:47:24.000","2022-02-04 12:51:38.000","2022-02-04 13:00:32.000","2022-02-04 13:35:28.000","2022-02-04 13:42:42.000","2022-02-04 14:25:16.000","2022-02-04 14:25:16.000","2022-02-04 14:53:04.000","2022-02-04 15:26:02.000","42.350190","-71.102968"
"7a7b13ad-e08f-440e-98ae-00358447798b","0926b7b3-cb5b-49d4-8489-76f275d1b68d","33b58ca1-6ea0-440d-ada4-5f1c81ff4774","964ee7a6-4e49-4aad-8768-1fabf85966eb","6.00","2022-02-04 11:38:45.000","2022-02-04 11:43:38.000","2022-02-04 11:53:15.000","2022-02-04 12:21:29.000","2022-02-04 12:32:31.000","2022-02-04 13:24:17.000","2022-02-04 13:24:17.000","2022-02-04 13:33:52.000","2022-02-04 14:06:05.000","42.350113","-71.102890"
"7a7b13ad-e08f-440e-98ae-00358447798b","f94cd36c-c665-42ce-8c61-6ee32bc197e0","0da9e1b7-fa9d-42b4-9672-223d27e649cd","bee71a1d-573f-4aee-ba50-4438524b0c49","11.00","2022-05-17 17:26:36.000","2022-05-17 17:33:04.000","2022-05-17 17:46:55.000","2022-05-17 18:17:19.000","2022-05-17 18:23:56.000","2022-05-17 18:50:17.000","2022-05-17 18:50:17.000","2022-05-17 19:00:07.000","2022-05-17 19:44:35.000","42.350272","-71.103246"
"7a7b13ad-e08f-440e-98ae-00358447798b","f94cd36c-c665-42ce-8c61-6ee32bc197e0","87697bae-b5a5-407b-af85-d4d1557819b5","bee71a1d-573f-4aee-ba50-4438524b0c49","11.00","2022-05-17 16:26:40.000","2022-05-17 16:34:42.000","2022-05-17 16:40:42.000","2022-05-17 17:07:28.000","2022-05-17 17:15:05.000","2022-05-17 17:25:36.000","2022-05-17 17:25:36.000","2022-05-17 17:36:36.000","2022-05-17 18:06:15.000","42.350193","-71.103367"
"7a7b13ad-e08f-440e-98ae-00358447798b","f94cd36c-c665-42ce-8c61-6ee32bc197e0","1285228e-59b4-4136-b5d4-f7858ce47d25","bee71a1d-573f-4aee-ba50-4438524b0c49","11.00","2022-05-17 16:53:22.000","2022-05-17 16:59:33.000","2022-05-17 17:10:24.000","2022-05-17 17:45:19.000","2022-05-17 17:50:49.000","2022-05-17 18:03:46.000","2022-05-17 18:03:46.000","2022-05-17 18:08:30.000","2022-05-17 18:49:47.000","42.350312","-71.103464"
"7a7b13ad-e08f-440e-98ae-00358447798b","8133ed9d-3dd4-447f-92c3-b512d4634049","d42c70b7-b8fb-4417-88dd-895acc74c687","964ee7a6-4e49-4aad-8768-1fabf85966eb","3.00","2022-03-11 12:40:41.000","2022-03-11 12:46:51.000","2022-03-11 12:56:07.000","2022-03-11 13:36:45.000","2022-03-11 13:46:37.000",,,"2022-03-11 14:45:50.000","2022-03-11 15:17:14.000","42.349751","-71.103218"
"7a7b13ad-e08f-440e-98ae-00358447798b","09bb1e26-8e70-433a-a953-25c7836945bc","766f4794-f151-4492-938c-9558fa56ad5a","964ee7a6-4e49-4aad-8768-1fabf85966eb","11.00","2022-10-04 10:24:47.000","2022-10-04 10:31:13.000","2022-10-04 10:42:45.000","2022-10-04 11:15:26.000","2022-10-04 11:23:36.000","2022-10-04 11:33:43.000","2022-10-04 11:33:43.000","2022-10-04 11:39:28.000","2022-10-04 13:29:27.000",,
"7a7b13ad-e08f-440e-98ae-00358447798b","09bb1e26-8e70-433a-a953-25c7836945bc","10133227-d2aa-43c9-b30a-24756390ad12","964ee7a6-4e49-4aad-8768-1fabf85966eb","11.00","2022-10-04 11:41:50.000","2022-10-04 11:48:22.000","2022-10-04 12:02:05.000","2022-10-04 13:02:25.000","2022-10-04 13:06:59.000","2022-10-04 13:37:59.000","2022-10-04 13:37:59.000","2022-10-04 14:42:03.000","2022-10-04 15:32:04.000","42.350205","-71.102205"
"7a7b13ad-e08f-440e-98ae-00358447798b","09bb1e26-8e70-433a-a953-25c7836945bc","e2e270e0-415b-4b5f-8bb1-52c898af0541","964ee7a6-4e49-4aad-8768-1fabf85966eb","11.00","2022-10-04 13:36:28.000","2022-10-04 13:36:41.000","2022-10-04 13:50:16.000","2022-10-04 14:24:43.000","2022-10-04 14:32:31.000","2022-10-04 15:22:40.000","2022-10-04 15:22:40.000","2022-10-04 15:35:25.000","2022-10-04 15:52:23.000","42.350170","-71.102313"
"7a7b13ad-e08f-440e-98ae-00358447798b","09bb1e26-8e70-433a-a953-25c7836945bc","f8c33955-ea83-420f-af4a-52089925b3a5","964ee7a6-4e49-4aad-8768-1fabf85966eb","5.00","2022-10-04 15:39:59.000","2022-10-04 15:47:43.000","2022-10-04 15:58:14.000","2022-10-04 16:25:59.000","2022-10-04 16:34:20.000","2022-10-04 16:50:22.000","2022-10-04 16:50:22.000","2022-10-04 17:17:33.000","2022-10-04 18:02:41.000","42.349961","-71.101502"
"7a7b13ad-e08f-440e-98ae-00358447798b","09bb1e26-8e70-433a-a953-25c7836945bc","49fc10e7-48f2-4965-9d6c-ad4386473034","964ee7a6-4e49-4aad-8768-1fabf85966eb","10.00","2022-10-04 14:25:15.000","2022-10-04 14:32:32.000","2022-10-04 14:38:23.000","2022-10-04 15:25:45.000","2022-10-04 15:29:01.000","2022-10-04 15:48:39.000","2022-10-04 15:48:39.000","2022-10-04 16:07:01.000","2022-10-04 16:36:32.000",,
"7a7b13ad-e08f-440e-98ae-00358447798b","ca41712e-de0f-4551-b022-e31b6f9e9731","4793bb92-c429-4e76-bcb2-ccd9d4b66dfd","964ee7a6-4e49-4aad-8768-1fabf85966eb","11.00","2022-08-22 14:06:42.000","2022-08-22 14:15:27.000",,"2022-08-22 15:07:16.000","2022-08-22 15:09:04.000",,,"2022-08-22 16:52:23.000","2022-08-22 17:20:37.000","42.350172","-71.103450"
"7a7b13ad-e08f-440e-98ae-00358447798b","ca41712e-de0f-4551-b022-e31b6f9e9731","a7f0b7f4-ea53-4c72-b808-4a6e763ba152","964ee7a6-4e49-4aad-8768-1fabf85966eb","11.00","2022-08-22 12:57:13.000","2022-08-22 13:01:38.000","2022-08-22 13:13:51.000","2022-08-22 14:09:52.000","2022-08-22 14:17:09.000","2022-08-22 14:36:04.000","2022-08-22 14:36:04.000","2022-08-22 14:41:45.000","2022-08-22 15:11:54.000",,
"7a7b13ad-e08f-440e-98ae-00358447798b","ca41712e-de0f-4551-b022-e31b6f9e9731","6cb10215-c7f0-4bf1-be14-50afa018e6ec","964ee7a6-4e49-4aad-8768-1fabf85966eb","11.00","2022-08-22 12:33:24.000","2022-08-22 12:38:56.000","2022-08-22 12:48:42.000","2022-08-22 13:36:24.000","2022-08-22 13:42:48.000","2022-08-22 13:47:17.000","2022-08-22 13:47:17.000","2022-08-22 14:50:19.000","2022-08-22 15:27:50.000","42.350132","-71.103474"
"7a7b13ad-e08f-440e-98ae-00358447798b","ca41712e-de0f-4551-b022-e31b6f9e9731","1682c7a7-f04f-4eb7-84bc-ec1707d46958","964ee7a6-4e49-4aad-8768-1fabf85966eb","11.00","2022-08-22 11:28:20.000","2022-08-22 11:33:31.000","2022-08-22 11:47:30.000","2022-08-22 12:20:45.000","2022-08-22 12:26:15.000","2022-08-22 12:40:54.000","2022-08-22 12:40:54.000","2022-08-22 12:45:19.000","2022-08-22 13:20:22.000","42.350264","-71.103458"
"7a7b13ad-e08f-440e-98ae-00358447798b","ca41712e-de0f-4551-b022-e31b6f9e9731","d9d5a2d2-9fc4-4dea-a32a-27b747d8afa7","964ee7a6-4e49-4aad-8768-1fabf85966eb","11.00","2022-08-22 11:06:46.000","2022-08-22 11:11:30.000","2022-08-22 11:19:29.000","2022-08-22 11:45:20.000","2022-08-22 11:58:35.000","2022-08-22 12:19:05.000","2022-08-22 12:19:05.000","2022-08-22 12:23:55.000","2022-08-22 13:06:58.000",,
"7a7b13ad-e08f-440e-98ae-00358447798b","ca41712e-de0f-4551-b022-e31b6f9e9731","29787c7d-aa3f-4f99-8ba0-b7aa6d71de40","964ee7a6-4e49-4aad-8768-1fabf85966eb","11.00","2022-08-22 11:58:46.000","2022-08-22 12:05:39.000","2022-08-22 12:16:14.000","2022-08-22 12:53:59.000","2022-08-22 12:59:35.000","2022-08-22 13:17:17.000","2022-08-22 13:17:17.000","2022-08-22 13:18:25.000","2022-08-22 13:51:20.000",,
"7a7b13ad-e08f-440e-98ae-00358447798b","553e1ade-16b1-4901-81c0-da6fa0e8f18d","f2e67d33-4368-482c-825d-64aa9a132265","bee71a1d-573f-4aee-ba50-4438524b0c49","3.00","2022-10-15 14:24:00.000","2022-10-15 14:39:32.000","2022-10-15 14:55:15.000","2022-10-15 15:20:09.000","2022-10-15 15:41:37.000","2022-10-15 15:44:10.000","2022-10-15 15:44:10.000","2022-10-15 15:57:11.000","2022-10-15 16:33:34.000","42.349961","-71.103278"
"7a7b13ad-e08f-440e-98ae-00358447798b","553e1ade-16b1-4901-81c0-da6fa0e8f18d","2e8e3013-8521-461c-91fd-2be079ef538a","bee71a1d-573f-4aee-ba50-4438524b0c49","11.00","2022-10-15 11:29:24.000","2022-10-15 11:34:12.000","2022-10-15 11:47:41.000","2022-10-15 12:17:06.000","2022-10-15 12:22:40.000","2022-10-15 12:39:53.000","2022-10-15 12:39:53.000","2022-10-15 12:52:01.000","2022-10-15 13:36:28.000","42.349787","-71.102609"
"7a7b13ad-e08f-440e-98ae-00358447798b","553e1ade-16b1-4901-81c0-da6fa0e8f18d","b5fc22a1-fed7-47c9-a9ee-7fdaf75fb5a6","bee71a1d-573f-4aee-ba50-4438524b0c49","11.00","2022-10-15 13:36:30.000","2022-10-15 13:44:36.000","2022-10-15 13:57:53.000","2022-10-15 14:25:09.000","2022-10-15 14:29:39.000","2022-10-15 15:13:14.000","2022-10-15 15:13:14.000","2022-10-15 15:39:18.000","2022-10-15 16:07:35.000","42.350158","-71.103430"
"7a7b13ad-e08f-440e-98ae-00358447798b","553e1ade-16b1-4901-81c0-da6fa0e8f18d","498bb9ff-73bf-4700-96f3-36d94b7f35b6","bee71a1d-573f-4aee-ba50-4438524b0c49","11.00",,,,,,,,,,,
"7a7b13ad-e08f-440e-98ae-00358447798b","553e1ade-16b1-4901-81c0-da6fa0e8f18d","1c3e84af-f7c8-4ef2-b357-0aed9b02d02c","bee71a1d-573f-4aee-ba50-4438524b0c49","11.00","2022-10-15 12:09:15.000","2022-10-15 12:14:20.000","2022-10-15 12:50:29.000","2022-10-15 13:51:31.000",,,,,"2022-10-15 14:22:00.000",,
"7a7b13ad-e08f-440e-98ae-00358447798b","553e1ade-16b1-4901-81c0-da6fa0e8f18d","c223db6e-8fbb-421f-bbdb-9cfb33306db9","bee71a1d-573f-4aee-ba50-4438524b0c49","11.00",,,,,,,,,,,
"7a7b13ad-e08f-440e-98ae-00358447798b","df57ec2b-5b93-4017-977c-5e0abb68e102","1175744c-7d07-4a08-a15a-07b6e206b248","964ee7a6-4e49-4aad-8768-1fabf85966eb","8.00","2022-04-19 15:25:13.000","2022-04-19 15:29:13.000","2022-04-19 15:42:01.000","2022-04-19 16:25:18.000","2022-04-19 16:25:18.000","2022-04-19 16:49:37.000","2022-04-19 16:49:37.000","2022-04-19 17:08:46.000","2022-04-19 17:39:07.000","42.350203","-71.103182"
"7a7b13ad-e08f-440e-98ae-00358447798b","df57ec2b-5b93-4017-977c-5e0abb68e102","7d301a85-2067-490d-93cb-418b301939e0","964ee7a6-4e49-4aad-8768-1fabf85966eb","8.00",,,,,,,,,,,
"7a7b13ad-e08f-440e-98ae-00358447798b","34ad0076-2723-405e-92cb-89869a1dfd61","818e5d4e-0139-4f37-868d-96f79a5e00bc","bee71a1d-573f-4aee-ba50-4438524b0c49","7.00","2022-09-01 14:06:28.000","2022-09-01 14:11:08.000","2022-09-01 14:24:48.000","2022-09-01 14:55:44.000","2022-09-01 15:08:48.000","2022-09-01 15:47:10.000","2022-09-01 15:47:10.000","2022-09-01 16:14:54.000","2022-09-01 16:55:36.000","42.349335","-71.102260"
"7a7b13ad-e08f-440e-98ae-00358447798b","26d57f96-fb48-4b7d-9919-cbf746e8e477","02f9c955-d896-48ea-926a-0f846307d5bf","964ee7a6-4e49-4aad-8768-1fabf85966eb","9.00","2022-09-23 10:49:33.000","2022-09-23 10:55:02.000","2022-09-23 11:13:56.000","2022-09-23 11:51:48.000","2022-09-23 12:06:00.000","2022-09-23 12:13:31.000","2022-09-23 12:13:31.000","2022-09-23 13:59:58.000","2022-09-23 14:34:19.000","42.350053","-71.103243"
"7a7b13ad-e08f-440e-98ae-00358447798b","26d57f96-fb48-4b7d-9919-cbf746e8e477","0f62a8d7-bf77-45ed-a449-4aa6c9f19cac","964ee7a6-4e49-4aad-8768-1fabf85966eb","9.00","2022-09-23 11:12:19.000","2022-09-23 11:16:57.000","2022-09-23 11:22:58.000","2022-09-23 11:54:17.000","2022-09-23 12:21:36.000","2022-09-23 12:55:46.000","2022-09-23 12:55:46.000","2022-09-23 12:59:14.000","2022-09-23 13:56:10.000","42.349846","-71.103252"
"7a7b13ad-e08f-440e-98ae-00358447798b","26d57f96-fb48-4b7d-9919-cbf746e8e477","021da766-edbe-480c-9590-93a86388c299","964ee7a6-4e49-4aad-8768-1fabf85966eb","9.00","2022-09-23 11:48:49.000","2022-09-23 11:54:35.000","2022-09-23 12:15:13.000","2022-09-23 13:15:42.000","2022-09-23 13:15:48.000",,,"2022-09-23 14:30:51.000","2022-09-23 15:10:42.000","42.350263","-71.103525"
"7a7b13ad-e08f-440e-98ae-00358447798b","c01e5cac-fcf5-49d5-9205-26b2cb7d76f1","d8df918a-c0a0-4db2-addb-72ae2a3b8e42","964ee7a6-4e49-4aad-8768-1fabf85966eb","5.00","2022-11-04 14:35:39.000","2022-11-04 14:40:29.000","2022-11-04 14:53:56.000","2022-11-04 15:34:30.000","2022-11-04 15:44:07.000","2022-11-04 15:57:59.000","2022-11-04 15:57:59.000","2022-11-04 16:12:52.000","2022-11-04 16:51:17.000",,
"7a7b13ad-e08f-440e-98ae-00358447798b","c01e5cac-fcf5-49d5-9205-26b2cb7d76f1","0e1af1ea-778f-4758-83f8-07a06345f0cf","964ee7a6-4e49-4aad-8768-1fabf85966eb","10.00","2022-11-04 09:36:21.000","2022-11-04 09:41:23.000","2022-11-04 09:48:16.000","2022-11-04 10:15:33.000","2022-11-04 10:51:47.000","2022-11-04 11:09:07.000","2022-11-04 11:09:07.000","2022-11-04 11:13:50.000","2022-11-04 11:56:29.000",,
"7a7b13ad-e08f-440e-98ae-00358447798b","c01e5cac-fcf5-49d5-9205-26b2cb7d76f1","8868e8fe-54eb-484e-9aab-8170837c0552","964ee7a6-4e49-4aad-8768-1fabf85966eb","6.00","2022-11-04 09:56:18.000","2022-11-04 10:01:12.000","2022-11-04 10:18:08.000","2022-11-04 10:41:10.000","2022-11-04 11:19:14.000","2022-11-04 11:32:59.000","2022-11-04 11:32:59.000","2022-11-04 11:43:05.000","2022-11-04 13:09:21.000",,
"7a7b13ad-e08f-440e-98ae-00358447798b","152d42b4-7585-4344-8757-586a6f11a219","baf6c9c3-a660-4d34-b444-8f1bc34a0ade","964ee7a6-4e49-4aad-8768-1fabf85966eb","8.00","2022-11-22 17:00:54.000","2022-11-22 17:07:05.000","2022-11-22 17:18:14.000","2022-11-22 18:03:57.000","2022-11-22 18:05:56.000","2022-11-22 18:38:14.000","2022-11-22 18:38:14.000","2022-11-22 18:51:57.000","2022-11-22 19:23:25.000","42.349681","-71.102522"
"7a7b13ad-e08f-440e-98ae-00358447798b","152d42b4-7585-4344-8757-586a6f11a219","d0f2b72f-39af-47d4-b32f-681a2d900783","964ee7a6-4e49-4aad-8768-1fabf85966eb","8.00","2022-11-22 16:27:11.000","2022-11-22 16:33:34.000","2022-11-22 16:48:05.000","2022-11-22 17:17:21.000","2022-11-22 17:21:58.000","2022-11-22 17:43:52.000","2022-11-22 17:43:52.000","2022-11-22 17:53:29.000","2022-11-22 18:27:18.000","42.349636","-71.102495"
