"site_id","order_id","payload_id","material","design_qty","design_qty_uom","required_qty","required_qty_uom","batched_qty","batched_qty_uom","variation"
"7a7b13ad-e08f-440e-98ae-00358447798b","8981c9a8-22e1-4483-a81c-fdf434c75b30","fea9548f-0e0d-40bc-9563-06f07cfbf5c2","NCACCEL","180.48","oz","1624.32","oz","1616.00","oz","-0.51"
"7a7b13ad-e08f-440e-98ae-00358447798b","8981c9a8-22e1-4483-a81c-fdf434c75b30","fea9548f-0e0d-40bc-9563-06f07cfbf5c2","V-2100","26.32","oz","236.88","oz","237.00","oz","0.05"
"7a7b13ad-e08f-440e-98ae-00358447798b","8981c9a8-22e1-4483-a81c-fdf434c75b30","fea9548f-0e0d-40bc-9563-06f07cfbf5c2","AEA","3.00","oz","27.00","oz","27.00","oz","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","8981c9a8-22e1-4483-a81c-fdf434c75b30","fea9548f-0e0d-40bc-9563-06f07cfbf5c2","WATER1","32.60","gl","218.11","gl","218.57","gl","0.21"
"7a7b13ad-e08f-440e-98ae-00358447798b","8981c9a8-22e1-4483-a81c-fdf434c75b30","fea9548f-0e0d-40bc-9563-06f07cfbf5c2","SF_CEM","409.00","lb","3681.00","lb","3700.00","lb","0.52"
"7a7b13ad-e08f-440e-98ae-00358447798b","dfcb8e85-eb33-4419-96d5-f740467b5b4e","54d02df3-7294-4d29-81c0-83a5ef2f4716","MHD_SAND","1147.00","lb","10766.89","lb","10740.00","lb","-0.25"
"7a7b13ad-e08f-440e-98ae-00358447798b","dfcb8e85-eb33-4419-96d5-f740467b5b4e","54d02df3-7294-4d29-81c0-83a5ef2f4716","SHRINKGE","0.50","gal","4.50","gal","0.00","gal","-100.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","dfcb8e85-eb33-4419-96d5-f740467b5b4e","54d02df3-7294-4d29-81c0-83a5ef2f4716","SF_CEM","450.00","lb","4050.00","lb","4060.00","lb","0.25"
"7a7b13ad-e08f-440e-98ae-00358447798b","dfcb8e85-eb33-4419-96d5-f740467b5b4e","54d02df3-7294-4d29-81c0-83a5ef2f4716","V2020","135.00","oz","1215.00","oz","1210.00","oz","-0.41"
"7a7b13ad-e08f-440e-98ae-00358447798b","dfcb8e85-eb33-4419-96d5-f740467b5b4e","54d02df3-7294-4d29-81c0-83a5ef2f4716","4R","18.00","oz","162.00","oz","162.00","oz","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","dfcb8e85-eb33-4419-96d5-f740467b5b4e","54d02df3-7294-4d29-81c0-83a5ef2f4716","SLAG","270.00","lb","2430.00","lb","2430.00","lb","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","dfcb8e85-eb33-4419-96d5-f740467b5b4e","54d02df3-7294-4d29-81c0-83a5ef2f4716","CEMENT","180.00","lb","1620.00","lb","1610.00","lb","-0.62"
"7a7b13ad-e08f-440e-98ae-00358447798b","dfcb8e85-eb33-4419-96d5-f740467b5b4e","54d02df3-7294-4d29-81c0-83a5ef2f4716","V-2100","67.50","oz","607.50","oz","607.00","oz","-0.08"
"7a7b13ad-e08f-440e-98ae-00358447798b","dfcb8e85-eb33-4419-96d5-f740467b5b4e","54d02df3-7294-4d29-81c0-83a5ef2f4716","WATER1","34.50","gl","214.05","gl","214.50","gl","0.21"
"7a7b13ad-e08f-440e-98ae-00358447798b","dfcb8e85-eb33-4419-96d5-f740467b5b4e","54d02df3-7294-4d29-81c0-83a5ef2f4716","3/8""SWAM","1750.00","lb","15923.25","lb","15820.00","lb","-0.65"
"7a7b13ad-e08f-440e-98ae-00358447798b","dfcb8e85-eb33-4419-96d5-f740467b5b4e","54d02df3-7294-4d29-81c0-83a5ef2f4716","NCACCEL","216.00","oz","1944.00","oz","1936.00","oz","-0.41"
"7a7b13ad-e08f-440e-98ae-00358447798b","f3dd536d-0700-424a-ad1f-5e405de6e580","6f6a3abb-fc94-4efe-b05f-677c11dc6023","3/8""","383.00","lb","4213.00","lb","4250.00","lb","0.88"
"7a7b13ad-e08f-440e-98ae-00358447798b","f3dd536d-0700-424a-ad1f-5e405de6e580","6f6a3abb-fc94-4efe-b05f-677c11dc6023","MAN_SAND","435.00","lb","4880.70","lb","4900.00","lb","0.40"
"7a7b13ad-e08f-440e-98ae-00358447798b","f3dd536d-0700-424a-ad1f-5e405de6e580","6f6a3abb-fc94-4efe-b05f-677c11dc6023","FLYASH","108.00","lb","1188.00","lb","1180.00","lb","-0.67"
"7a7b13ad-e08f-440e-98ae-00358447798b","f3dd536d-0700-424a-ad1f-5e405de6e580","6f6a3abb-fc94-4efe-b05f-677c11dc6023","SAND_1","783.00","lb","8849.86","lb","8850.00","lb","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","f3dd536d-0700-424a-ad1f-5e405de6e580","6f6a3abb-fc94-4efe-b05f-677c11dc6023","475","27.01","oz","297.11","oz","297.00","oz","-0.04"
"7a7b13ad-e08f-440e-98ae-00358447798b","f3dd536d-0700-424a-ad1f-5e405de6e580","6f6a3abb-fc94-4efe-b05f-677c11dc6023","CEM_Q","432.00","lb","4752.00","lb","4720.00","lb","-0.67"
"7a7b13ad-e08f-440e-98ae-00358447798b","f3dd536d-0700-424a-ad1f-5e405de6e580","6f6a3abb-fc94-4efe-b05f-677c11dc6023","3/4""","1526.00","lb","16786.00","lb","16850.00","lb","0.38"
"7a7b13ad-e08f-440e-98ae-00358447798b","f3dd536d-0700-424a-ad1f-5e405de6e580","6f6a3abb-fc94-4efe-b05f-677c11dc6023","AEA","4.00","oz","44.00","oz","44.00","oz","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","f3dd536d-0700-424a-ad1f-5e405de6e580","6f6a3abb-fc94-4efe-b05f-677c11dc6023","WATER1","280.72","lb","2260.36","lb","2240.00","lb","-0.90"
"7a7b13ad-e08f-440e-98ae-00358447798b","afd17149-de07-42e7-94dc-b7e25a23672c","a0876fad-06c4-492e-be87-36afc2bedeef","3/8""","377.00","lb","4152.81","lb","4100.00","lb","-1.27"
"7a7b13ad-e08f-440e-98ae-00358447798b","afd17149-de07-42e7-94dc-b7e25a23672c","a0876fad-06c4-492e-be87-36afc2bedeef","475","45.85","oz","504.35","oz","504.00","oz","-0.07"
"7a7b13ad-e08f-440e-98ae-00358447798b","afd17149-de07-42e7-94dc-b7e25a23672c","a0876fad-06c4-492e-be87-36afc2bedeef","CEMENT","524.00","lb","5764.00","lb","5730.00","lb","-0.59"
"7a7b13ad-e08f-440e-98ae-00358447798b","afd17149-de07-42e7-94dc-b7e25a23672c","a0876fad-06c4-492e-be87-36afc2bedeef","FLYASH","131.00","lb","1441.00","lb","1430.00","lb","-0.76"
"7a7b13ad-e08f-440e-98ae-00358447798b","afd17149-de07-42e7-94dc-b7e25a23672c","a0876fad-06c4-492e-be87-36afc2bedeef","SAND_1","1339.00","lb","15170.87","lb","15100.00","lb","-0.47"
"7a7b13ad-e08f-440e-98ae-00358447798b","afd17149-de07-42e7-94dc-b7e25a23672c","a0876fad-06c4-492e-be87-36afc2bedeef","V-2100","19.65","oz","216.15","oz","215.00","oz","-0.53"
"7a7b13ad-e08f-440e-98ae-00358447798b","afd17149-de07-42e7-94dc-b7e25a23672c","a0876fad-06c4-492e-be87-36afc2bedeef","WATER1","262.40","lb","2053.72","lb","2070.00","lb","0.79"
"7a7b13ad-e08f-440e-98ae-00358447798b","afd17149-de07-42e7-94dc-b7e25a23672c","a0876fad-06c4-492e-be87-36afc2bedeef","3/4""","1496.00","lb","16456.00","lb","16500.00","lb","0.27"
"7a7b13ad-e08f-440e-98ae-00358447798b","5c09d6f6-dfe8-42b4-8b2c-70b9653431fb","f370e290-76e2-4154-9fc9-d5d8bf1244df","FLYASH","141.00","lb","1551.00","lb","1530.00","lb","-1.35"
"7a7b13ad-e08f-440e-98ae-00358447798b","5c09d6f6-dfe8-42b4-8b2c-70b9653431fb","f370e290-76e2-4154-9fc9-d5d8bf1244df","CEM_Q","565.00","lb","6215.00","lb","6210.00","lb","-0.08"
"7a7b13ad-e08f-440e-98ae-00358447798b","5c09d6f6-dfe8-42b4-8b2c-70b9653431fb","f370e290-76e2-4154-9fc9-d5d8bf1244df","3/8""","539.00","lb","5958.65","lb","5950.00","lb","-0.15"
"7a7b13ad-e08f-440e-98ae-00358447798b","5c09d6f6-dfe8-42b4-8b2c-70b9653431fb","f370e290-76e2-4154-9fc9-d5d8bf1244df","475","84.69","oz","931.59","oz","933.00","oz","0.15"
"7a7b13ad-e08f-440e-98ae-00358447798b","5c09d6f6-dfe8-42b4-8b2c-70b9653431fb","f370e290-76e2-4154-9fc9-d5d8bf1244df","V-2100","14.11","oz","155.21","oz","156.00","oz","0.51"
"7a7b13ad-e08f-440e-98ae-00358447798b","5c09d6f6-dfe8-42b4-8b2c-70b9653431fb","f370e290-76e2-4154-9fc9-d5d8bf1244df","NCACCEL","169.44","oz","1863.84","oz","1860.00","oz","-0.21"
"7a7b13ad-e08f-440e-98ae-00358447798b","5c09d6f6-dfe8-42b4-8b2c-70b9653431fb","f370e290-76e2-4154-9fc9-d5d8bf1244df","WATER1","269.89","lb","1825.41","lb","1834.00","lb","0.47"
"7a7b13ad-e08f-440e-98ae-00358447798b","5c09d6f6-dfe8-42b4-8b2c-70b9653431fb","f370e290-76e2-4154-9fc9-d5d8bf1244df","3/4""","1349.00","lb","14913.20","lb","14950.00","lb","0.25"
"7a7b13ad-e08f-440e-98ae-00358447798b","5c09d6f6-dfe8-42b4-8b2c-70b9653431fb","f370e290-76e2-4154-9fc9-d5d8bf1244df","WATER2W","0.00","%","202.82","%","204.00","%","0.58"
"7a7b13ad-e08f-440e-98ae-00358447798b","5c09d6f6-dfe8-42b4-8b2c-70b9653431fb","f370e290-76e2-4154-9fc9-d5d8bf1244df","SAND_1","1259.00","lb","14333.72","lb","14300.00","lb","-0.24"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","29b183c1-c3ae-4dd8-b015-16c8f1067f5d","V2020","24.00","oz","264.00","oz","260.00","oz","-1.52"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","29b183c1-c3ae-4dd8-b015-16c8f1067f5d","SLAG","280.00","lb","3080.00","lb","3090.00","lb","0.32"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","29b183c1-c3ae-4dd8-b015-16c8f1067f5d","CEMENT","240.00","lb","2640.00","lb","2660.00","lb","0.76"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","29b183c1-c3ae-4dd8-b015-16c8f1067f5d","3/4""","1182.00","lb","13034.51","lb","13050.00","lb","0.12"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","29b183c1-c3ae-4dd8-b015-16c8f1067f5d","SAND_1","699.00","lb","7919.67","lb","7900.00","lb","-0.25"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","29b183c1-c3ae-4dd8-b015-16c8f1067f5d","V-2100","28.00","oz","308.00","oz","306.00","oz","-0.65"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","29b183c1-c3ae-4dd8-b015-16c8f1067f5d","WATER1","273.22","lb","1393.04","lb","1424.00","lb","2.22"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","29b183c1-c3ae-4dd8-b015-16c8f1067f5d","FLYASH","280.00","lb","3080.00","lb","3050.00","lb","-0.97"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","29b183c1-c3ae-4dd8-b015-16c8f1067f5d","MAN_SAND","388.00","lb","4310.68","lb","4250.00","lb","-1.41"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","29b183c1-c3ae-4dd8-b015-16c8f1067f5d","3/8""","755.00","lb","8346.53","lb","8400.00","lb","0.64"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","29b183c1-c3ae-4dd8-b015-16c8f1067f5d","NCACCEL","191.99","oz","2111.89","oz","2120.00","oz","0.38"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","177ae69c-b4fd-443f-9492-8804d6ef5d2f","MAN_SAND","388.00","lb","4430.18","lb","4420.00","lb","-0.23"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","177ae69c-b4fd-443f-9492-8804d6ef5d2f","3/8""","700.00","lb","7800.10","lb","7800.00","lb","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","177ae69c-b4fd-443f-9492-8804d6ef5d2f","WATER1","32.80","gl","165.11","gl","166.21","gl","0.67"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","177ae69c-b4fd-443f-9492-8804d6ef5d2f","NCACCEL","192.00","oz","2112.00","oz","2112.00","oz","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","177ae69c-b4fd-443f-9492-8804d6ef5d2f","3/4""","1100.00","lb","12160.50","lb","12120.00","lb","-0.33"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","177ae69c-b4fd-443f-9492-8804d6ef5d2f","V2020","24.00","oz","264.00","oz","260.00","oz","-1.52"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","177ae69c-b4fd-443f-9492-8804d6ef5d2f","CEM_Q","240.00","lb","2640.00","lb","2630.00","lb","-0.38"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","177ae69c-b4fd-443f-9492-8804d6ef5d2f","SLAG","280.00","lb","3080.00","lb","3120.00","lb","1.30"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","177ae69c-b4fd-443f-9492-8804d6ef5d2f","V-2100","28.00","oz","308.00","oz","308.00","oz","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","177ae69c-b4fd-443f-9492-8804d6ef5d2f","FLYASH","280.00","lb","3080.00","lb","3090.00","lb","0.32"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","177ae69c-b4fd-443f-9492-8804d6ef5d2f","MHD_SAND","699.00","lb","7981.18","lb","7940.00","lb","-0.52"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","1505770a-6303-4f36-8a77-94ea645cddcb","V2020","24.00","oz","264.00","oz","270.00","oz","2.27"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","1505770a-6303-4f36-8a77-94ea645cddcb","CEM_Q","240.00","lb","2640.00","lb","2630.00","lb","-0.38"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","1505770a-6303-4f36-8a77-94ea645cddcb","3/4""","1100.00","lb","12160.50","lb","12140.00","lb","-0.17"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","1505770a-6303-4f36-8a77-94ea645cddcb","WATER1","32.80","gl","165.11","gl","165.25","gl","0.09"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","1505770a-6303-4f36-8a77-94ea645cddcb","NCACCEL","192.00","oz","2112.00","oz","2112.00","oz","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","1505770a-6303-4f36-8a77-94ea645cddcb","MAN_SAND","388.00","lb","4430.18","lb","4420.00","lb","-0.23"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","1505770a-6303-4f36-8a77-94ea645cddcb","3/8""","700.00","lb","7800.10","lb","7760.00","lb","-0.51"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","1505770a-6303-4f36-8a77-94ea645cddcb","SLAG","280.00","lb","3080.00","lb","3090.00","lb","0.32"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","1505770a-6303-4f36-8a77-94ea645cddcb","FLYASH","280.00","lb","3080.00","lb","3050.00","lb","-0.97"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","1505770a-6303-4f36-8a77-94ea645cddcb","MHD_SAND","699.00","lb","7981.18","lb","7920.00","lb","-0.77"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","1505770a-6303-4f36-8a77-94ea645cddcb","V-2100","28.00","oz","308.00","oz","308.00","oz","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","0b6624c2-3de4-4543-975c-d97e42223dab","MHD_SAND","699.00","lb","7981.18","lb","7940.00","lb","-0.52"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","0b6624c2-3de4-4543-975c-d97e42223dab","FLYASH","280.00","lb","3080.00","lb","3060.00","lb","-0.65"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","0b6624c2-3de4-4543-975c-d97e42223dab","NCACCEL","192.00","oz","2112.00","oz","2112.00","oz","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","0b6624c2-3de4-4543-975c-d97e42223dab","V2020","24.00","oz","264.00","oz","260.00","oz","-1.52"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","0b6624c2-3de4-4543-975c-d97e42223dab","CEM_Q","240.00","lb","2640.00","lb","2650.00","lb","0.38"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","0b6624c2-3de4-4543-975c-d97e42223dab","MAN_SAND","388.00","lb","4430.18","lb","4400.00","lb","-0.68"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","0b6624c2-3de4-4543-975c-d97e42223dab","3/8""","700.00","lb","7800.10","lb","7780.00","lb","-0.26"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","0b6624c2-3de4-4543-975c-d97e42223dab","3/4""","1100.00","lb","12160.50","lb","12100.00","lb","-0.50"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","0b6624c2-3de4-4543-975c-d97e42223dab","WATER1","32.80","gl","165.11","gl","166.45","gl","0.81"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","0b6624c2-3de4-4543-975c-d97e42223dab","SLAG","280.00","lb","3080.00","lb","3080.00","lb","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","0b6624c2-3de4-4543-975c-d97e42223dab","V-2100","28.00","oz","308.00","oz","308.00","oz","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","0d41d97a-6262-4a80-9405-d2a599147a38","V2020","24.00","oz","264.00","oz","270.00","oz","2.27"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","0d41d97a-6262-4a80-9405-d2a599147a38","FLYASH","280.00","lb","3080.00","lb","3050.00","lb","-0.97"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","0d41d97a-6262-4a80-9405-d2a599147a38","MHD_SAND","699.00","lb","7981.18","lb","7960.00","lb","-0.27"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","0d41d97a-6262-4a80-9405-d2a599147a38","CEM_Q","240.00","lb","2640.00","lb","2620.00","lb","-0.76"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","0d41d97a-6262-4a80-9405-d2a599147a38","MAN_SAND","388.00","lb","4430.18","lb","4400.00","lb","-0.68"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","0d41d97a-6262-4a80-9405-d2a599147a38","V-2100","28.00","oz","308.00","oz","308.00","oz","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","0d41d97a-6262-4a80-9405-d2a599147a38","WATER1","32.80","gl","135.11","gl","133.49","gl","-1.19"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","0d41d97a-6262-4a80-9405-d2a599147a38","SLAG","280.00","lb","3080.00","lb","3100.00","lb","0.65"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","0d41d97a-6262-4a80-9405-d2a599147a38","NCACCEL","192.00","oz","2112.00","oz","2112.00","oz","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","0d41d97a-6262-4a80-9405-d2a599147a38","3/4""","1100.00","lb","12160.50","lb","12100.00","lb","-0.50"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","0d41d97a-6262-4a80-9405-d2a599147a38","3/8""","700.00","lb","7800.10","lb","7760.00","lb","-0.51"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","cddb3e21-362c-4f64-a363-133b1b2662f2","WATER1","32.80","gl","137.10","gl","136.85","gl","-0.18"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","cddb3e21-362c-4f64-a363-133b1b2662f2","NCACCEL","192.00","oz","2112.00","oz","2112.00","oz","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","cddb3e21-362c-4f64-a363-133b1b2662f2","V-2100","28.00","oz","308.00","oz","308.00","oz","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","cddb3e21-362c-4f64-a363-133b1b2662f2","3/4""","1100.00","lb","12172.60","lb","12100.00","lb","-0.60"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","cddb3e21-362c-4f64-a363-133b1b2662f2","V2020","24.00","oz","264.00","oz","260.00","oz","-1.52"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","cddb3e21-362c-4f64-a363-133b1b2662f2","CEM_Q","240.00","lb","2640.00","lb","2650.00","lb","0.38"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","cddb3e21-362c-4f64-a363-133b1b2662f2","FLYASH","280.00","lb","3080.00","lb","3060.00","lb","-0.65"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","cddb3e21-362c-4f64-a363-133b1b2662f2","MAN_SAND","388.00","lb","4438.72","lb","4400.00","lb","-0.87"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","cddb3e21-362c-4f64-a363-133b1b2662f2","3/8""","700.00","lb","7830.90","lb","7820.00","lb","-0.14"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","cddb3e21-362c-4f64-a363-133b1b2662f2","SLAG","280.00","lb","3080.00","lb","3080.00","lb","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","cddb3e21-362c-4f64-a363-133b1b2662f2","MHD_SAND","699.00","lb","7996.56","lb","7960.00","lb","-0.46"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","04362523-48a3-4f84-aae2-805307bac2a3","SLAG","280.00","lb","3080.00","lb","3120.00","lb","1.30"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","04362523-48a3-4f84-aae2-805307bac2a3","SAND_1","699.00","lb","7919.67","lb","8000.00","lb","1.01"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","04362523-48a3-4f84-aae2-805307bac2a3","CEMENT","240.00","lb","2640.00","lb","2610.00","lb","-1.14"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","04362523-48a3-4f84-aae2-805307bac2a3","3/4""","1182.00","lb","13034.51","lb","13000.00","lb","-0.26"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","04362523-48a3-4f84-aae2-805307bac2a3","WATER1","273.22","lb","1558.04","lb","1556.00","lb","-0.13"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","04362523-48a3-4f84-aae2-805307bac2a3","V-2100","28.00","oz","308.00","oz","307.00","oz","-0.32"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","04362523-48a3-4f84-aae2-805307bac2a3","MAN_SAND","388.00","lb","4310.68","lb","4300.00","lb","-0.25"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","04362523-48a3-4f84-aae2-805307bac2a3","V2020","24.00","oz","264.00","oz","260.00","oz","-1.52"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","04362523-48a3-4f84-aae2-805307bac2a3","NCACCEL","191.99","oz","2111.89","oz","2110.00","oz","-0.09"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","04362523-48a3-4f84-aae2-805307bac2a3","FLYASH","280.00","lb","3080.00","lb","3050.00","lb","-0.97"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","04362523-48a3-4f84-aae2-805307bac2a3","3/8""","755.00","lb","8346.53","lb","8350.00","lb","0.04"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","9ce89d42-4701-43ca-a388-015b92565e16","3/4""","1182.00","lb","13034.51","lb","13000.00","lb","-0.26"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","9ce89d42-4701-43ca-a388-015b92565e16","SLAG","280.00","lb","3080.00","lb","3090.00","lb","0.32"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","9ce89d42-4701-43ca-a388-015b92565e16","MAN_SAND","388.00","lb","4310.68","lb","4250.00","lb","-1.41"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","9ce89d42-4701-43ca-a388-015b92565e16","NCACCEL","191.99","oz","2111.89","oz","2110.00","oz","-0.09"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","9ce89d42-4701-43ca-a388-015b92565e16","FLYASH","280.00","lb","3080.00","lb","3050.00","lb","-0.97"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","9ce89d42-4701-43ca-a388-015b92565e16","CEMENT","240.00","lb","2640.00","lb","2620.00","lb","-0.76"
