"payload_id","material","design_qty","design_qty_uom","required_qty","required_qty_uom","batched_qty","batched_qty_uom","variation"
"2c801586-c486-4458-8cd2-5cc6d25493dd","3/4""","1017.00","lb","11242.94","lb","11180.00","lb","-0.56"
"2c801586-c486-4458-8cd2-5cc6d25493dd","MHD_SAND","794.00","lb","9083.36","lb","9040.00","lb","-0.48"
"2c801586-c486-4458-8cd2-5cc6d25493dd","RETARDER","23.94","oz","263.34","oz","263.00","oz","-0.13"
"2c801586-c486-4458-8cd2-5cc6d25493dd","COR_INHB","2.99","gl","32.89","gl","33.00","gl","0.33"
"2c801586-c486-4458-8cd2-5cc6d25493dd","CEMENT","599.00","lb","6589.00","lb","6570.00","lb","-0.29"
"38be4660-8925-45f6-8b55-bb370cb34bfa","RETARDER","35.99","oz","395.89","oz","395.00","oz","-0.22"
"38be4660-8925-45f6-8b55-bb370cb34bfa","CEMENT","600.00","lb","6600.00","lb","6550.00","lb","-0.76"
"38be4660-8925-45f6-8b55-bb370cb34bfa","7620","27.99","oz","307.89","oz","309.00","oz","0.36"
"38be4660-8925-45f6-8b55-bb370cb34bfa","AEA","4.50","oz","49.50","oz","49.50","oz","0.00"
"38be4660-8925-45f6-8b55-bb370cb34bfa","WATER1","270.73","lb","881.47","lb","896.00","lb","1.65"
"38be4660-8925-45f6-8b55-bb370cb34bfa","WATER2W","50.00","%","881.47","%","878.00","%","-0.39"
"38be4660-8925-45f6-8b55-bb370cb34bfa","COR_INHB","383.91","oz","4223.01","oz","4224.00","oz","0.02"
"38be4660-8925-45f6-8b55-bb370cb34bfa","LIT_3/8""","700.00","lb","7854.00","lb","7800.00","lb","-0.69"
"38be4660-8925-45f6-8b55-bb370cb34bfa","MAN_SAND","197.00","lb","2275.35","lb","2250.00","lb","-1.11"
"38be4660-8925-45f6-8b55-bb370cb34bfa","3/4""","1018.00","lb","11297.66","lb","11250.00","lb","-0.42"
"38be4660-8925-45f6-8b55-bb370cb34bfa","SAND_1","788.00","lb","9136.07","lb","9150.00","lb","0.15"
"38be4660-8925-45f6-8b55-bb370cb34bfa","FLYASH","200.00","lb","2200.00","lb","2200.00","lb","0.00"
"3a74bbdf-4b8a-4d64-a84f-0cadde3bea63","AEA","4.25","oz","46.75","oz","46.50","oz","-0.53"
"3a74bbdf-4b8a-4d64-a84f-0cadde3bea63","3/4""","1017.00","lb","11242.94","lb","11200.00","lb","-0.38"
"3a74bbdf-4b8a-4d64-a84f-0cadde3bea63","MHD_SAND","794.00","lb","9083.36","lb","9040.00","lb","-0.48"
"3a74bbdf-4b8a-4d64-a84f-0cadde3bea63","3/8""","698.00","lb","7770.14","lb","7720.00","lb","-0.65"
"3a74bbdf-4b8a-4d64-a84f-0cadde3bea63","7620","27.93","oz","307.23","oz","307.00","oz","-0.07"
"3a74bbdf-4b8a-4d64-a84f-0cadde3bea63","COR_INHB","2.99","gl","32.89","gl","32.75","gl","-0.43"
"3a74bbdf-4b8a-4d64-a84f-0cadde3bea63","CEMENT","599.00","lb","6589.00","lb","6560.00","lb","-0.44"
"3a74bbdf-4b8a-4d64-a84f-0cadde3bea63","WATER2","50.00","%","123.93","%","124.03","%","0.08"
"3a74bbdf-4b8a-4d64-a84f-0cadde3bea63","MAN_SAND","198.00","lb","2265.12","lb","2260.00","lb","-0.23"
"3a74bbdf-4b8a-4d64-a84f-0cadde3bea63","FLYASH","200.00","lb","2200.00","lb","2180.00","lb","-0.91"
"3a74bbdf-4b8a-4d64-a84f-0cadde3bea63","WATER1","32.40","gl","123.93","gl","125.82","gl","1.53"
"3a74bbdf-4b8a-4d64-a84f-0cadde3bea63","RETARDER","43.92","oz","483.07","oz","483.00","oz","-0.01"
"56d10bf7-8b0f-4e6e-96ca-8ba30f802cef","MAN_SAND","197.00","lb","2229.84","lb","2200.00","lb","-1.34"
"56d10bf7-8b0f-4e6e-96ca-8ba30f802cef","LIT_3/8""","700.00","lb","7761.60","lb","7700.00","lb","-0.79"
"56d10bf7-8b0f-4e6e-96ca-8ba30f802cef","RETARDER","35.99","oz","395.89","oz","396.00","oz","0.03"
"56d10bf7-8b0f-4e6e-96ca-8ba30f802cef","COR_INHB","383.91","oz","4223.01","oz","4224.00","oz","0.02"
"56d10bf7-8b0f-4e6e-96ca-8ba30f802cef","7620","31.99","oz","351.89","oz","348.00","oz","-1.11"
"56d10bf7-8b0f-4e6e-96ca-8ba30f802cef","AEA","3.00","oz","33.00","oz","33.00","oz","0.00"
"56d10bf7-8b0f-4e6e-96ca-8ba30f802cef","FLYASH","200.00","lb","2200.00","lb","2220.00","lb","0.91"
"56d10bf7-8b0f-4e6e-96ca-8ba30f802cef","SAND_1","788.00","lb","8928.04","lb","8900.00","lb","-0.31"
"56d10bf7-8b0f-4e6e-96ca-8ba30f802cef","CEMENT","600.00","lb","6600.00","lb","6610.00","lb","0.15"
"56d10bf7-8b0f-4e6e-96ca-8ba30f802cef","WATER2W","35.00","%","676.40","%","674.00","%","-0.35"
"56d10bf7-8b0f-4e6e-96ca-8ba30f802cef","WATER1","270.73","lb","1256.16","lb","1274.00","lb","1.42"
"56d10bf7-8b0f-4e6e-96ca-8ba30f802cef","3/4""","1018.00","lb","11253.99","lb","11250.00","lb","-0.04"
"a1a7fa59-8238-4864-8437-a152929ab46d","7620","31.92","oz","319.20","oz","319.00","oz","-0.06"
"a1a7fa59-8238-4864-8437-a152929ab46d","3/8""","698.00","lb","7049.80","lb","7020.00","lb","-0.42"
"a1a7fa59-8238-4864-8437-a152929ab46d","RETARDER","35.93","oz","359.25","oz","359.00","oz","-0.07"
"a1a7fa59-8238-4864-8437-a152929ab46d","AEA","4.20","oz","42.00","oz","42.00","oz","0.00"
"a1a7fa59-8238-4864-8437-a152929ab46d","MAN_SAND","198.00","lb","2054.25","lb","2040.00","lb","-0.69"
"a1a7fa59-8238-4864-8437-a152929ab46d","3/4""","1017.00","lb","10200.51","lb","10140.00","lb","-0.59"
"a1a7fa59-8238-4864-8437-a152929ab46d","COR_INHB","2.99","gl","29.90","gl","30.00","gl","0.33"
"a1a7fa59-8238-4864-8437-a152929ab46d","CEMENT","599.00","lb","5990.00","lb","6030.00","lb","0.67"
"a1a7fa59-8238-4864-8437-a152929ab46d","WATER1","32.40","gl","237.40","gl","237.75","gl","0.15"
"a1a7fa59-8238-4864-8437-a152929ab46d","MHD_SAND","794.00","lb","8237.75","lb","8200.00","lb","-0.46"
"a1a7fa59-8238-4864-8437-a152929ab46d","FLYASH","200.00","lb","2000.00","lb","2010.00","lb","0.50"
"04a94e30-4469-40c6-9611-b5a59422e5a8","7620","30.08","oz","300.80","oz","301.00","oz","0.07"
"04a94e30-4469-40c6-9611-b5a59422e5a8","MHD_SAND","813.00","lb","8414.55","lb","8360.00","lb","-0.65"
"04a94e30-4469-40c6-9611-b5a59422e5a8","AEA","1.80","oz","18.00","oz","18.00","oz","0.00"
"04a94e30-4469-40c6-9611-b5a59422e5a8","WATER2","50.00","%","126.87","%","127.14","%","0.22"
"04a94e30-4469-40c6-9611-b5a59422e5a8","FLYASH","150.00","lb","1500.00","lb","1500.00","lb","0.00"
"04a94e30-4469-40c6-9611-b5a59422e5a8","3/4""","1000.00","lb","10020.00","lb","9960.00","lb","-0.60"
"04a94e30-4469-40c6-9611-b5a59422e5a8","MAN_SAND","203.00","lb","2103.08","lb","2200.00","lb","4.61"
"04a94e30-4469-40c6-9611-b5a59422e5a8","3/8""","760.00","lb","7683.60","lb","7620.00","lb","-0.83"
"04a94e30-4469-40c6-9611-b5a59422e5a8","CEMENT","602.00","lb","6020.00","lb","6000.00","lb","-0.33"
"04a94e30-4469-40c6-9611-b5a59422e5a8","WATER1","34.40","gl","126.87","gl","127.62","gl","0.60"
"08177492-d9cc-4a6e-b157-b1c779c07c04","LIT_3/8""","827.00","lb","9233.46","lb","9200.00","lb","-0.36"
"08177492-d9cc-4a6e-b157-b1c779c07c04","SLAG","366.00","lb","4026.00","lb","4030.00","lb","0.10"
"08177492-d9cc-4a6e-b157-b1c779c07c04","COOLANT","15.00","gl","165.00","gl","165.00","gl","0.00"
"08177492-d9cc-4a6e-b157-b1c779c07c04","WATER1","297.38","lb","1744.68","lb","1764.00","lb","1.11"
"08177492-d9cc-4a6e-b157-b1c779c07c04","FLYASH","135.00","lb","1485.00","lb","1490.00","lb","0.34"
"08177492-d9cc-4a6e-b157-b1c779c07c04","SF_CEM","401.00","lb","4411.00","lb","4420.00","lb","0.20"
"08177492-d9cc-4a6e-b157-b1c779c07c04","SAND_1","896.00","lb","10200.96","lb","10200.00","lb","-0.01"
"08177492-d9cc-4a6e-b157-b1c779c07c04","3/4""","911.00","lb","10061.08","lb","10000.00","lb","-0.61"
"08177492-d9cc-4a6e-b157-b1c779c07c04","7620","49.60","oz","545.60","oz","543.00","oz","-0.48"
"08177492-d9cc-4a6e-b157-b1c779c07c04","AEA","1.80","oz","19.80","oz","20.00","oz","1.01"
"f7bc1901-bd5c-4e88-9231-a7afac14d3e2","7620","49.62","oz","545.82","oz","545.00","oz","-0.15"
"f7bc1901-bd5c-4e88-9231-a7afac14d3e2","3/4""","980.00","lb","10780.00","lb","10950.00","lb","1.58"
"f7bc1901-bd5c-4e88-9231-a7afac14d3e2","AEA","0.80","oz","8.80","oz","9.00","oz","2.27"
"f7bc1901-bd5c-4e88-9231-a7afac14d3e2","WATER1","35.70","gl","181.05","gl","181.00","gl","-0.03"
"f7bc1901-bd5c-4e88-9231-a7afac14d3e2","FLYASH","135.00","lb","1485.00","lb","1490.00","lb","0.34"
"f7bc1901-bd5c-4e88-9231-a7afac14d3e2","SAND_1","896.00","lb","10202.90","lb","10150.00","lb","-0.52"
"f7bc1901-bd5c-4e88-9231-a7afac14d3e2","3/8""","892.00","lb","9854.37","lb","9900.00","lb","0.46"
"f7bc1901-bd5c-4e88-9231-a7afac14d3e2","SLAG","366.00","lb","4026.00","lb","4010.00","lb","-0.40"
"f7bc1901-bd5c-4e88-9231-a7afac14d3e2","SF_CEM","401.00","lb","4411.00","lb","4400.00","lb","-0.25"
"141bdd5f-5be4-4be6-b752-b08fd65217a8","FLYASH","135.00","lb","1485.00","lb","1480.00","lb","-0.34"
"141bdd5f-5be4-4be6-b752-b08fd65217a8","AEA","1.60","oz","17.60","oz","17.50","oz","-0.57"
"141bdd5f-5be4-4be6-b752-b08fd65217a8","SLAG","366.00","lb","4026.00","lb","4030.00","lb","0.10"
"141bdd5f-5be4-4be6-b752-b08fd65217a8","SF_CEM","401.00","lb","4411.00","lb","4420.00","lb","0.20"
"141bdd5f-5be4-4be6-b752-b08fd65217a8","WATER1","35.70","gl","0.00","gl","1.08","gl",
"141bdd5f-5be4-4be6-b752-b08fd65217a8","3/8""","827.00","lb","9187.97","lb","9160.00","lb","-0.30"
"141bdd5f-5be4-4be6-b752-b08fd65217a8","7620","49.62","oz","545.82","oz","546.00","oz","0.03"
"141bdd5f-5be4-4be6-b752-b08fd65217a8","WATER3","100.00","%","167.79","%","168.13","%","0.20"
"141bdd5f-5be4-4be6-b752-b08fd65217a8","MHD_SAND","896.00","lb","10191.10","lb","10180.00","lb","-0.11"
"141bdd5f-5be4-4be6-b752-b08fd65217a8","3/4""","912.00","lb","10062.10","lb","10020.00","lb","-0.42"
"2174376b-15ca-49b2-93a7-820f29da03cf","3/4""","912.00","lb","10062.10","lb","10040.00","lb","-0.22"
"2174376b-15ca-49b2-93a7-820f29da03cf","SLAG","366.00","lb","4026.00","lb","4040.00","lb","0.35"
"2174376b-15ca-49b2-93a7-820f29da03cf","MHD_SAND","896.00","lb","10191.10","lb","10180.00","lb","-0.11"
"2174376b-15ca-49b2-93a7-820f29da03cf","AEA","1.60","oz","17.60","oz","17.50","oz","-0.57"
"2174376b-15ca-49b2-93a7-820f29da03cf","WATER1","35.70","gl","0.00","gl","1.32","gl",
"2174376b-15ca-49b2-93a7-820f29da03cf","FLYASH","135.00","lb","1485.00","lb","1490.00","lb","0.34"
"2174376b-15ca-49b2-93a7-820f29da03cf","SF_CEM","401.00","lb","4411.00","lb","4420.00","lb","0.20"
"2174376b-15ca-49b2-93a7-820f29da03cf","3/8""","827.00","lb","9187.97","lb","9200.00","lb","0.13"
"2174376b-15ca-49b2-93a7-820f29da03cf","7620","49.62","oz","545.82","oz","546.00","oz","0.03"
"2174376b-15ca-49b2-93a7-820f29da03cf","WATER3","100.00","%","187.79","%","187.54","%","-0.13"
"0edef185-ec8b-4f30-ba16-e0aa73288c55","3/4""","912.00","lb","10062.10","lb","10080.00","lb","0.18"
"0edef185-ec8b-4f30-ba16-e0aa73288c55","SF_CEM","401.00","lb","4411.00","lb","4420.00","lb","0.20"
"0edef185-ec8b-4f30-ba16-e0aa73288c55","3/8""","827.00","lb","9187.97","lb","9180.00","lb","-0.09"
"0edef185-ec8b-4f30-ba16-e0aa73288c55","SLAG","366.00","lb","4026.00","lb","4030.00","lb","0.10"
"0edef185-ec8b-4f30-ba16-e0aa73288c55","FLYASH","135.00","lb","1485.00","lb","1490.00","lb","0.34"
"0edef185-ec8b-4f30-ba16-e0aa73288c55","WATER3","100.00","%","187.79","%","188.14","%","0.19"
"0edef185-ec8b-4f30-ba16-e0aa73288c55","AEA","1.60","oz","17.60","oz","17.50","oz","-0.57"
"0edef185-ec8b-4f30-ba16-e0aa73288c55","MHD_SAND","896.00","lb","10191.10","lb","10200.00","lb","0.09"
"0edef185-ec8b-4f30-ba16-e0aa73288c55","7620","49.62","oz","545.82","oz","546.00","oz","0.03"
"0edef185-ec8b-4f30-ba16-e0aa73288c55","WATER1","35.70","gl","0.00","gl","0.84","gl",
"4dde5653-c55b-412e-975d-f3719d59259f","WATER1","297.38","lb","1744.68","lb","1766.00","lb","1.22"
"4dde5653-c55b-412e-975d-f3719d59259f","LIT_3/8""","827.00","lb","9233.46","lb","9200.00","lb","-0.36"
"4dde5653-c55b-412e-975d-f3719d59259f","AEA","1.50","oz","16.50","oz","16.75","oz","1.52"
"4dde5653-c55b-412e-975d-f3719d59259f","SAND_1","896.00","lb","10200.96","lb","10150.00","lb","-0.50"
"4dde5653-c55b-412e-975d-f3719d59259f","FLYASH","135.00","lb","1485.00","lb","1490.00","lb","0.34"
"4dde5653-c55b-412e-975d-f3719d59259f","SF_CEM","401.00","lb","4411.00","lb","4390.00","lb","-0.48"
"4dde5653-c55b-412e-975d-f3719d59259f","COOLANT","12.00","gl","132.00","gl","132.00","gl","0.00"
"4dde5653-c55b-412e-975d-f3719d59259f","3/4""","911.00","lb","10061.08","lb","10000.00","lb","-0.61"
"4dde5653-c55b-412e-975d-f3719d59259f","SLAG","366.00","lb","4026.00","lb","4040.00","lb","0.35"
"4dde5653-c55b-412e-975d-f3719d59259f","7620","49.60","oz","545.60","oz","543.00","oz","-0.48"
"761c347e-113b-4b24-949a-aedd5ad2815d","7620","48.12","oz","288.72","oz","291.00","oz","0.79"
"761c347e-113b-4b24-949a-aedd5ad2815d","FLYASH","175.00","lb","1050.00","lb","1060.00","lb","0.95"
"761c347e-113b-4b24-949a-aedd5ad2815d","LIT_3/8""","1675.00","lb","10230.90","lb","10150.00","lb","-0.79"
"761c347e-113b-4b24-949a-aedd5ad2815d","COR_INHB","255.96","oz","1535.76","oz","1536.00","oz","0.02"
"761c347e-113b-4b24-949a-aedd5ad2815d","WATER1","266.56","lb","968.97","lb","996.00","lb","2.79"
"761c347e-113b-4b24-949a-aedd5ad2815d","MAN_SAND","203.00","lb","1258.19","lb","1250.00","lb","-0.65"
"761c347e-113b-4b24-949a-aedd5ad2815d","CEMENT","700.00","lb","4200.00","lb","4180.00","lb","-0.48"
"761c347e-113b-4b24-949a-aedd5ad2815d","RETARDER","30.63","oz","183.75","oz","184.00","oz","0.14"
"761c347e-113b-4b24-949a-aedd5ad2815d","AEA","2.50","oz","15.00","oz","15.25","oz","1.67"
"761c347e-113b-4b24-949a-aedd5ad2815d","SAND_1","812.00","lb","5081.50","lb","5100.00","lb","0.36"
"b869f639-6362-4155-b928-c7cbf4e8297d","MAN_SAND","157.00","lb","1796.08","lb","1760.00","lb","-2.01"
"b869f639-6362-4155-b928-c7cbf4e8297d","CEMENT","602.00","lb","6622.00","lb","6610.00","lb","-0.18"
"b869f639-6362-4155-b928-c7cbf4e8297d","3/4""","999.00","lb","11032.96","lb","10980.00","lb","-0.48"
"b869f639-6362-4155-b928-c7cbf4e8297d","MHD_SAND","858.00","lb","9815.52","lb","9820.00","lb","0.05"
"b869f639-6362-4155-b928-c7cbf4e8297d","FLYASH","150.00","lb","1650.00","lb","1640.00","lb","-0.61"
"b869f639-6362-4155-b928-c7cbf4e8297d","WATER1","34.50","gl","94.85","gl","95.39","gl","0.57"
"b869f639-6362-4155-b928-c7cbf4e8297d","3/8""","760.00","lb","8435.24","lb","8380.00","lb","-0.65"
"b869f639-6362-4155-b928-c7cbf4e8297d","WATER2","50.00","%","94.85","%","95.75","%","0.94"
"b869f639-6362-4155-b928-c7cbf4e8297d","7620","26.31","oz","289.41","oz","289.00","oz","-0.14"
"b869f639-6362-4155-b928-c7cbf4e8297d","AEA","1.60","oz","17.60","oz","17.50","oz","-0.57"
"4f2323c3-f0fb-409b-942c-b9653b6da631","RETARDER","12.75","oz","127.50","oz","126.00","oz","-1.18"
"4f2323c3-f0fb-409b-942c-b9653b6da631","SF_CEM","680.00","lb","6800.00","lb","6800.00","lb","0.00"
"4f2323c3-f0fb-409b-942c-b9653b6da631","WATER1","33.50","gl","228.50","gl","233.55","gl","2.21"
"4f2323c3-f0fb-409b-942c-b9653b6da631","FLYASH","170.00","lb","1700.00","lb","1690.00","lb","-0.59"
"4f2323c3-f0fb-409b-942c-b9653b6da631","3/8""","1675.00","lb","16967.75","lb","16940.00","lb","-0.16"
"4f2323c3-f0fb-409b-942c-b9653b6da631","7620","51.00","oz","510.00","oz","510.00","oz","0.00"
"4f2323c3-f0fb-409b-942c-b9653b6da631","MHD_SAND","1156.00","lb","12022.40","lb","12000.00","lb","-0.19"
"3fe20126-7695-4be3-b922-b86a29747c7f","SLAG","366.00","lb","4026.00","lb","4040.00","lb","0.35"
"3fe20126-7695-4be3-b922-b86a29747c7f","FLYASH","135.00","lb","1485.00","lb","1500.00","lb","1.01"
"3fe20126-7695-4be3-b922-b86a29747c7f","WATER1","297.38","lb","1253.09","lb","1264.00","lb","0.87"
"3fe20126-7695-4be3-b922-b86a29747c7f","LIT_3/8""","827.00","lb","9306.23","lb","9300.00","lb","-0.07"
"3fe20126-7695-4be3-b922-b86a29747c7f","3/4""","911.00","lb","10061.08","lb","10000.00","lb","-0.61"
"3fe20126-7695-4be3-b922-b86a29747c7f","SAND_1","896.00","lb","10151.68","lb","10200.00","lb","0.48"
"3fe20126-7695-4be3-b922-b86a29747c7f","WATER2W","50.00","%","1253.09","%","1252.00","%","-0.09"
"3fe20126-7695-4be3-b922-b86a29747c7f","SF_CEM","401.00","lb","4411.00","lb","4520.00","lb","2.47"
"3fe20126-7695-4be3-b922-b86a29747c7f","7620","40.58","oz","446.38","oz","447.00","oz","0.14"
"3fe20126-7695-4be3-b922-b86a29747c7f","AEA","0.85","oz","9.35","oz","9.50","oz","1.60"
"7332a4ea-9237-4b19-b4cd-aff34754c787","WATER2W","50.00","%","1096.60","%","1090.00","%","-0.60"
"7332a4ea-9237-4b19-b4cd-aff34754c787","FLYASH","135.00","lb","1350.00","lb","1340.00","lb","-0.74"
"7332a4ea-9237-4b19-b4cd-aff34754c787","SAND_1","897.00","lb","9283.95","lb","9350.00","lb","0.71"
"7332a4ea-9237-4b19-b4cd-aff34754c787","LIT_3/8""","827.00","lb","8460.21","lb","8400.00","lb","-0.71"
"7332a4ea-9237-4b19-b4cd-aff34754c787","WATER1","297.38","lb","1096.60","lb","1120.00","lb","2.13"
"7332a4ea-9237-4b19-b4cd-aff34754c787","7620","40.58","oz","405.80","oz","408.00","oz","0.54"
"7332a4ea-9237-4b19-b4cd-aff34754c787","SF_CEM","401.00","lb","4010.00","lb","4030.00","lb","0.50"
"7332a4ea-9237-4b19-b4cd-aff34754c787","AEA","0.80","oz","8.00","oz","8.25","oz","3.13"
"7332a4ea-9237-4b19-b4cd-aff34754c787","SLAG","366.00","lb","3660.00","lb","3650.00","lb","-0.27"
"7332a4ea-9237-4b19-b4cd-aff34754c787","3/4""","911.00","lb","9146.44","lb","9100.00","lb","-0.51"
"acc8d970-76e4-4bdc-b97d-6f0c1d081830","3/4""","1018.00","lb","11231.59","lb","11150.00","lb","-0.73"
"acc8d970-76e4-4bdc-b97d-6f0c1d081830","COR_INHB","383.91","oz","4223.01","oz","4224.00","oz","0.02"
"acc8d970-76e4-4bdc-b97d-6f0c1d081830","WATER2W","20.00","%","393.68","%","388.00","%","-1.44"
"acc8d970-76e4-4bdc-b97d-6f0c1d081830","LIT_3/8""","700.00","lb","7769.30","lb","7700.00","lb","-0.89"
"acc8d970-76e4-4bdc-b97d-6f0c1d081830","AEA","3.30","oz","36.30","oz","36.00","oz","-0.83"
"acc8d970-76e4-4bdc-b97d-6f0c1d081830","RETARDER","23.99","oz","263.89","oz","264.00","oz","0.04"
"acc8d970-76e4-4bdc-b97d-6f0c1d081830","MAN_SAND","197.00","lb","2232.01","lb","2200.00","lb","-1.43"
"acc8d970-76e4-4bdc-b97d-6f0c1d081830","7620","31.99","oz","351.89","oz","351.00","oz","-0.25"
"acc8d970-76e4-4bdc-b97d-6f0c1d081830","FLYASH","200.00","lb","2200.00","lb","2200.00","lb","0.00"
"acc8d970-76e4-4bdc-b97d-6f0c1d081830","CEMENT","600.00","lb","6600.00","lb","6580.00","lb","-0.30"
"acc8d970-76e4-4bdc-b97d-6f0c1d081830","SAND_1","788.00","lb","9014.72","lb","9000.00","lb","-0.16"
"acc8d970-76e4-4bdc-b97d-6f0c1d081830","WATER1","270.73","lb","1574.73","lb","1572.00","lb","-0.17"
"07668581-44d3-46e3-8595-ae97d8710835","WATER2","50.00","%","137.82","%","137.57","%","-0.19"
"07668581-44d3-46e3-8595-ae97d8710835","3/4""","1017.00","lb","11187.00","lb","11080.00","lb","-0.96"
"07668581-44d3-46e3-8595-ae97d8710835","7620","31.92","oz","351.12","oz","351.00","oz","-0.03"
"07668581-44d3-46e3-8595-ae97d8710835","3/8""","698.00","lb","7716.39","lb","7680.00","lb","-0.47"
"07668581-44d3-46e3-8595-ae97d8710835","MHD_SAND","794.00","lb","9022.22","lb","8960.00","lb","-0.69"
"07668581-44d3-46e3-8595-ae97d8710835","FLYASH","200.00","lb","2200.00","lb","2180.00","lb","-0.91"
"07668581-44d3-46e3-8595-ae97d8710835","COR_INHB","2.99","gl","32.89","gl","32.75","gl","-0.43"
"07668581-44d3-46e3-8595-ae97d8710835","WATER1","32.40","gl","137.82","gl","137.21","gl","-0.45"
"07668581-44d3-46e3-8595-ae97d8710835","RETARDER","35.93","oz","395.18","oz","396.00","oz","0.21"
"07668581-44d3-46e3-8595-ae97d8710835","AEA","3.00","oz","33.00","oz","33.00","oz","0.00"
"07668581-44d3-46e3-8595-ae97d8710835","MAN_SAND","198.00","lb","2249.87","lb","2240.00","lb","-0.44"
"07668581-44d3-46e3-8595-ae97d8710835","CEMENT","599.00","lb","6589.00","lb","6580.00","lb","-0.14"
"4b91c7eb-3852-432e-9104-9c38735d1086","MHD_SAND","1149.00","lb","12007.05","lb","11940.00","lb","-0.56"
"4b91c7eb-3852-432e-9104-9c38735d1086","3/8""","780.00","lb","7932.60","lb","7920.00","lb","-0.16"
"4b91c7eb-3852-432e-9104-9c38735d1086","CEMENT","565.00","lb","5650.00","lb","5630.00","lb","-0.35"
"4b91c7eb-3852-432e-9104-9c38735d1086","FLYASH","141.00","lb","1410.00","lb","1400.00","lb","-0.71"
"4b91c7eb-3852-432e-9104-9c38735d1086","3/4""","1050.00","lb","10573.50","lb","10540.00","lb","-0.32"
"4b91c7eb-3852-432e-9104-9c38735d1086","7620","28.25","oz","282.50","oz","283.00","oz","0.18"
"4b91c7eb-3852-432e-9104-9c38735d1086","WATER1","33.90","gl","222.34","gl","227.56","gl","2.35"
"1b928933-14e1-4582-b243-e2c0e23dfb45","SLAG","366.00","lb","4026.00","lb","4050.00","lb","0.60"
"1b928933-14e1-4582-b243-e2c0e23dfb45","3/4""","912.00","lb","10062.10","lb","10080.00","lb","0.18"
"1b928933-14e1-4582-b243-e2c0e23dfb45","3/8""","827.00","lb","9160.68","lb","9140.00","lb","-0.23"
"1b928933-14e1-4582-b243-e2c0e23dfb45","AEA","1.10","oz","12.10","oz","12.00","oz","-0.83"
"1b928933-14e1-4582-b243-e2c0e23dfb45","WATER3","100.00","%","106.92","%","107.37","%","0.42"
"1b928933-14e1-4582-b243-e2c0e23dfb45","FLYASH","135.00","lb","1485.00","lb","1490.00","lb","0.34"
"1b928933-14e1-4582-b243-e2c0e23dfb45","7620","40.60","oz","446.60","oz","447.00","oz","0.09"
"1b928933-14e1-4582-b243-e2c0e23dfb45","WATER1","35.70","gl","0.00","gl","1.56","gl",
"1b928933-14e1-4582-b243-e2c0e23dfb45","SF_CEM","401.00","lb","4411.00","lb","4420.00","lb","0.20"
"1b928933-14e1-4582-b243-e2c0e23dfb45","MHD_SAND","896.00","lb","10225.60","lb","10220.00","lb","-0.05"
"418ec6ec-f60e-4cd4-afb4-d87663916d77","WATER1","35.70","gl","0.00","gl","0.00","gl",
"418ec6ec-f60e-4cd4-afb4-d87663916d77","MHD_SAND","896.00","lb","9273.60","lb","9220.00","lb","-0.58"
"418ec6ec-f60e-4cd4-afb4-d87663916d77","AEA","1.30","oz","13.00","oz","13.00","oz","0.00"
"418ec6ec-f60e-4cd4-afb4-d87663916d77","7620","40.60","oz","406.00","oz","406.00","oz","0.00"
"418ec6ec-f60e-4cd4-afb4-d87663916d77","SLAG","366.00","lb","3660.00","lb","3710.00","lb","1.37"
"418ec6ec-f60e-4cd4-afb4-d87663916d77","SF_CEM","401.00","lb","4010.00","lb","4010.00","lb","0.00"
"418ec6ec-f60e-4cd4-afb4-d87663916d77","FLYASH","135.00","lb","1350.00","lb","1350.00","lb","0.00"
"418ec6ec-f60e-4cd4-afb4-d87663916d77","3/4""","912.00","lb","9147.36","lb","9140.00","lb","-0.08"
"418ec6ec-f60e-4cd4-afb4-d87663916d77","3/8""","827.00","lb","8344.43","lb","8340.00","lb","-0.05"
"418ec6ec-f60e-4cd4-afb4-d87663916d77","WATER3","100.00","%","209.72","%","209.71","%","-0.01"
"bd75adcd-6fa1-4cef-b759-3abd5ec1ffc3","3/4""","912.00","lb","9147.36","lb","9120.00","lb","-0.30"
"bd75adcd-6fa1-4cef-b759-3abd5ec1ffc3","MHD_SAND","896.00","lb","9273.60","lb","9260.00","lb","-0.15"
"bd75adcd-6fa1-4cef-b759-3abd5ec1ffc3","AEA","1.30","oz","13.00","oz","13.00","oz","0.00"
"bd75adcd-6fa1-4cef-b759-3abd5ec1ffc3","3/8""","827.00","lb","8344.43","lb","8300.00","lb","-0.53"
"bd75adcd-6fa1-4cef-b759-3abd5ec1ffc3","SLAG","366.00","lb","3660.00","lb","3660.00","lb","0.00"
"bd75adcd-6fa1-4cef-b759-3abd5ec1ffc3","7620","40.60","oz","406.00","oz","406.00","oz","0.00"
"bd75adcd-6fa1-4cef-b759-3abd5ec1ffc3","WATER1","35.70","gl","0.00","gl","0.60","gl",
"bd75adcd-6fa1-4cef-b759-3abd5ec1ffc3","SF_CEM","401.00","lb","4010.00","lb","4010.00","lb","0.00"
"bd75adcd-6fa1-4cef-b759-3abd5ec1ffc3","WATER3","100.00","%","209.72","%","209.95","%","0.11"
"bd75adcd-6fa1-4cef-b759-3abd5ec1ffc3","FLYASH","135.00","lb","1350.00","lb","1350.00","lb","0.00"
"2d82872c-f3f1-4490-a188-85e84a90dc88","WATER3","100.00","%","209.72","%","209.47","%","-0.12"
